Datetime,Frames,Bytes
2022-08-10 21:52:50,63388,43301260
2022-08-10 21:52:55,58708,39986227
2022-08-10 21:53:00,60651,42038222
2022-08-10 21:53:05,57364,37432349
2022-08-10 21:53:10,47149,30432371
2022-08-10 21:53:15,61895,41294853
2022-08-10 21:53:20,58193,38637829
2022-08-10 21:53:25,58946,39335083
2022-08-10 21:53:30,57455,37616425
2022-08-10 21:53:35,60956,42127043
2022-08-10 21:53:40,54839,36417075
2022-08-10 21:53:45,54933,36520507
2022-08-10 21:53:50,59574,39939030
2022-08-10 21:53:55,54043,34974104
2022-08-10 21:54:00,59150,41184588
2022-08-10 21:54:05,53639,35138320
2022-08-10 21:54:10,58409,40339871
2022-08-10 21:54:15,54950,37040103
2022-08-10 21:54:20,59223,39988875
2022-08-10 21:54:25,57292,37020782
2022-08-10 21:54:30,57274,38500912
2022-08-10 21:54:35,54236,35404362
2022-08-10 21:54:40,55387,37436655
2022-08-10 21:54:45,61162,39987123
2022-08-10 21:54:50,50636,32869654
2022-08-10 21:54:55,61184,42706455
2022-08-10 21:55:00,48916,32682712
2022-08-10 21:55:05,56874,37556698
2022-08-10 21:55:10,62250,42971822
2022-08-10 21:55:15,56002,38217597
2022-08-10 21:55:20,67145,45154747
2022-08-10 21:55:25,54233,35000424
2022-08-10 21:55:30,57381,39118151
2022-08-10 21:55:35,52035,33911296
2022-08-10 21:55:40,56208,37573516
2022-08-10 21:55:45,60193,39919797
2022-08-10 21:55:50,54848,36390181
2022-08-10 21:55:55,67486,47030695
2022-08-10 21:56:00,57302,39479758
2022-08-10 21:56:05,55403,38042580
2022-08-10 21:56:10,59402,40567325
2022-08-10 21:56:15,59070,39534052
2022-08-10 21:56:20,60378,40252849
2022-08-10 21:56:25,60122,40318235
2022-08-10 21:56:30,62037,41055926
2022-08-10 21:56:35,52160,36322474
2022-08-10 21:56:40,62732,42843862
2022-08-10 21:56:45,56301,38386770
2022-08-10 21:56:50,51990,34406401
2022-08-10 21:56:55,57713,39346343
2022-08-10 21:57:00,46032,31199649
2022-08-10 21:57:05,43388,28928126
2022-08-10 21:57:10,37782,25377252
2022-08-10 21:57:15,40932,27389065
2022-08-10 21:57:20,36901,25119635
2022-08-10 21:57:25,31615,19276922
2022-08-10 21:57:30,42955,29739875
2022-08-10 21:57:35,38511,26845480
2022-08-10 21:57:40,36727,24165448
2022-08-10 21:57:45,43475,29243076
2022-08-10 21:57:50,38126,24883447
2022-08-10 21:57:55,35566,23687839
2022-08-10 21:58:00,6049,4126408
